iter; numVertices; distance; numEdges; edgeProbability; TS_D_ok; TS_D_time; BF_D_ok; BF_D_time; TS_R_ok; TS_R_time; BF_R_ok; BF_R_time; 
3; 20; 150; 190; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 21; 30; 42; 20; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 21; 40; 82; 39; 1; 37; 0; 0; 1; 28; 0; 0; 
3; 21; 50; 86; 41; 1; 7; 0; 0; 1; 6; 1; 1; 
3; 21; 60; 131; 62; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 21; 70; 161; 77; 1; 0; 0; 0; 1; 0; 1; 1; 
3; 21; 80; 193; 92; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 21; 90; 200; 95; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 21; 100; 198; 94; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 21; 110; 210; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 21; 120; 210; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 21; 130; 210; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 21; 140; 210; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 21; 150; 210; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 22; 30; 42; 18; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 22; 40; 106; 46; 1; 14; 1; 20; 1; 8; 0; 0; 
3; 22; 50; 116; 50; 1; 2; 1; 1; 1; 1; 1; 3; 
3; 22; 60; 145; 63; 1; 62; 0; 0; 1; 0; 1; 1; 
3; 22; 70; 150; 65; 1; 1; 1; 0; 1; 1; 1; 0; 
3; 22; 80; 187; 81; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 22; 90; 209; 90; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 22; 100; 225; 97; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 22; 110; 230; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 22; 120; 231; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 22; 130; 231; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 22; 140; 231; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 22; 150; 231; 100; 1; 0; 1; 0; 1; 0; 1; 3; 
3; 23; 30; 44; 17; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 23; 40; 94; 37; 0; 0; 0; 0; 1; 4; 0; 0; 
3; 23; 50; 108; 43; 1; 76; 0; 0; 1; 5; 0; 0; 
3; 23; 60; 148; 58; 1; 2; 1; 547; 1; 0; 1; 30; 
3; 23; 70; 218; 86; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 23; 80; 217; 86; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 23; 90; 230; 91; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 23; 100; 239; 94; 1; 0; 1; 2; 1; 0; 1; 0; 
3; 23; 110; 251; 99; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 23; 120; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 23; 130; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 23; 140; 253; 100; 1; 0; 1; 2; 1; 0; 1; 0; 
3; 23; 150; 253; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 24; 30; 59; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 24; 40; 89; 32; 0; 0; 0; 0; 1; 15; 1; 1; 
3; 24; 50; 140; 51; 1; 55; 0; 0; 1; 3; 0; 0; 
3; 24; 60; 165; 60; 1; 1; 1; 25; 1; 0; 1; 2; 
3; 24; 70; 186; 67; 1; 1; 1; 1; 1; 0; 1; 1; 
3; 24; 80; 229; 83; 1; 0; 1; 23; 1; 0; 1; 1; 
3; 24; 90; 271; 98; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 24; 100; 267; 97; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 24; 110; 276; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 24; 120; 273; 99; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 24; 130; 276; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 24; 140; 276; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 24; 150; 276; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 25; 30; 54; 18; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 25; 40; 108; 36; 1; 121; 0; 0; 1; 8; 0; 0; 
3; 25; 50; 150; 50; 1; 124; 0; 0; 1; 3; 0; 0; 
3; 25; 60; 189; 63; 1; 6; 0; 0; 1; 0; 1; 1; 
3; 25; 70; 223; 74; 1; 0; 1; 0; 1; 1; 1; 30; 
3; 25; 80; 244; 81; 1; 0; 1; 2; 1; 0; 1; 1; 
3; 25; 90; 272; 91; 1; 0; 1; 2; 1; 0; 1; 1; 
3; 25; 100; 294; 98; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 25; 110; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 25; 120; 300; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 25; 130; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 25; 140; 300; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 25; 150; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 5; 30; 3; 30; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 5; 40; 3; 30; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 5; 50; 3; 30; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 5; 60; 7; 70; 1; 0; 1; 1; 0; 0; 0; 0; 
4; 5; 70; 8; 80; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 5; 80; 10; 100; 1; 0; 1; 0; 1; 2; 1; 0; 
4; 5; 90; 9; 90; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 5; 100; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 5; 110; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 5; 120; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 5; 130; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 5; 140; 10; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 5; 150; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 30; 2; 13; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 6; 40; 5; 33; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 6; 50; 7; 47; 1; 3; 1; 7; 1; 4; 1; 7; 
4; 6; 60; 14; 93; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 70; 14; 93; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 80; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 90; 11; 73; 1; 0; 1; 0; 0; 0; 1; 1; 
4; 6; 100; 14; 93; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 110; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 120; 15; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 6; 130; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 140; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 6; 150; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 7; 30; 5; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 7; 40; 5; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 7; 50; 13; 62; 1; 2; 1; 0; 1; 1; 1; 19; 
4; 7; 60; 16; 76; 1; 0; 1; 28; 1; 0; 1; 1; 
4; 7; 70; 18; 86; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 7; 80; 20; 95; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 7; 90; 20; 95; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 7; 100; 20; 95; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 7; 110; 21; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 7; 120; 21; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 7; 130; 21; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 7; 140; 21; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 7; 150; 21; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 30; 5; 18; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 8; 40; 9; 32; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 8; 50; 16; 57; 1; 1; 1; 274; 0; 0; 0; 0; 
4; 8; 60; 19; 68; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 70; 23; 82; 1; 0; 1; 0; 1; 0; 1; 8; 
4; 8; 80; 24; 86; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 90; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 100; 28; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 8; 110; 27; 96; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 120; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 130; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 140; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 8; 150; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 9; 30; 6; 17; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 9; 40; 15; 42; 0; 0; 0; 0; 1; 1; 0; 0; 
4; 9; 50; 13; 36; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 9; 60; 20; 56; 1; 0; 1; 1; 1; 0; 1; 50; 
4; 9; 70; 20; 56; 1; 13; 1; 5; 1; 1; 1; 54; 
4; 9; 80; 19; 53; 1; 0; 1; 0; 1; 26; 1; 48; 
4; 9; 90; 33; 92; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 9; 100; 33; 92; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 9; 110; 36; 100; 1; 0; 1; 0; 1; 0; 1; 5; 
4; 9; 120; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 9; 130; 36; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 9; 140; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 9; 150; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 30; 8; 18; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 10; 40; 11; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 10; 50; 26; 58; 1; 13; 1; 16; 1; 0; 0; 0; 
4; 10; 60; 36; 80; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 70; 27; 60; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 80; 43; 96; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 90; 43; 96; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 10; 100; 44; 98; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 110; 45; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 120; 45; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 10; 130; 45; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 140; 45; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 10; 150; 45; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 11; 30; 7; 13; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 11; 40; 22; 40; 1; 10; 0; 0; 1; 7; 0; 0; 
4; 11; 50; 33; 60; 1; 0; 1; 336; 1; 0; 1; 2; 
4; 11; 60; 24; 44; 1; 8; 1; 162; 1; 255; 1; 0; 
4; 11; 70; 41; 75; 1; 0; 1; 164; 1; 1; 1; 0; 
4; 11; 80; 43; 78; 1; 1; 1; 0; 1; 0; 1; 17; 
4; 11; 90; 54; 98; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 11; 100; 52; 95; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 11; 110; 55; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 11; 120; 55; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 11; 130; 55; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 11; 140; 55; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 11; 150; 55; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 12; 30; 18; 27; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 12; 40; 19; 29; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 12; 50; 46; 70; 1; 0; 1; 20; 1; 0; 1; 260; 
4; 12; 60; 40; 61; 1; 1; 0; 0; 1; 0; 1; 23; 
4; 12; 70; 50; 76; 1; 0; 1; 0; 1; 0; 1; 2; 
4; 12; 80; 53; 80; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 12; 90; 64; 97; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 12; 100; 65; 98; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 12; 110; 66; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 12; 120; 66; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 12; 130; 66; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 12; 140; 66; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 12; 150; 66; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 13; 30; 20; 26; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 13; 40; 25; 32; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 13; 50; 30; 38; 0; 0; 0; 0; 1; 1; 0; 0; 
4; 13; 60; 55; 71; 1; 0; 1; 3; 1; 0; 1; 1; 
4; 13; 70; 54; 69; 1; 1; 1; 2; 1; 0; 1; 5; 
4; 13; 80; 65; 83; 1; 0; 1; 29; 1; 0; 1; 0; 
4; 13; 90; 76; 97; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 13; 100; 75; 96; 1; 0; 1; 0; 1; 0; 1; 28; 
4; 13; 110; 78; 100; 1; 0; 1; 1; 1; 0; 1; 2; 
4; 13; 120; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 13; 130; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 13; 140; 78; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 13; 150; 78; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 14; 30; 14; 15; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 14; 40; 25; 27; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 14; 50; 34; 37; 1; 87; 0; 0; 1; 0; 1; 3; 
4; 14; 60; 69; 76; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 14; 70; 74; 81; 1; 1; 1; 0; 1; 0; 1; 0; 
4; 14; 80; 79; 87; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 14; 90; 83; 91; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 14; 100; 87; 96; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 14; 110; 90; 99; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 14; 120; 91; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 14; 130; 91; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 14; 140; 91; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 14; 150; 91; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 15; 30; 20; 19; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 15; 40; 45; 43; 0; 0; 0; 0; 1; 1; 0; 0; 
4; 15; 50; 47; 45; 1; 7; 0; 0; 1; 4; 0; 0; 
4; 15; 60; 47; 45; 1; 363; 0; 0; 1; 18; 1; 4; 
4; 15; 70; 82; 78; 1; 0; 1; 921; 1; 1; 1; 7; 
4; 15; 80; 84; 80; 1; 0; 1; 867; 1; 0; 1; 0; 
4; 15; 90; 93; 89; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 15; 100; 102; 97; 1; 0; 1; 60; 1; 0; 1; 0; 
4; 15; 110; 104; 99; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 15; 120; 105; 100; 1; 0; 1; 2; 1; 0; 1; 0; 
4; 15; 130; 105; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 15; 140; 105; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 15; 150; 105; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 16; 30; 23; 19; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 16; 40; 39; 33; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 16; 50; 68; 57; 1; 9; 1; 1; 1; 0; 0; 0; 
4; 16; 60; 68; 57; 1; 2; 0; 0; 1; 0; 0; 0; 
4; 16; 70; 89; 74; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 16; 80; 100; 83; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 16; 90; 103; 86; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 16; 100; 120; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 16; 110; 120; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 16; 120; 120; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 16; 130; 120; 100; 1; 0; 1; 0; 1; 0; 1; 6; 
4; 16; 140; 120; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 16; 150; 120; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 17; 30; 29; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 17; 40; 52; 38; 1; 95; 0; 0; 1; 7; 0; 0; 
4; 17; 50; 58; 43; 1; 23; 0; 0; 1; 0; 0; 0; 
4; 17; 60; 78; 57; 1; 4; 0; 0; 1; 5; 1; 0; 
4; 17; 70; 104; 76; 1; 0; 1; 2; 1; 0; 1; 6; 
4; 17; 80; 123; 90; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 17; 90; 132; 97; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 17; 100; 135; 99; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 17; 110; 136; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 17; 120; 135; 99; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 17; 130; 136; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 17; 140; 136; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 17; 150; 136; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 18; 30; 37; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 18; 40; 53; 35; 1; 15; 1; 1; 1; 43; 0; 0; 
4; 18; 50; 67; 44; 1; 6; 0; 0; 1; 4; 0; 0; 
4; 18; 60; 81; 53; 1; 8; 1; 7; 1; 0; 0; 0; 
4; 18; 70; 116; 76; 1; 1; 1; 163; 1; 0; 1; 2; 
4; 18; 80; 122; 80; 1; 1; 1; 0; 1; 1; 1; 0; 
4; 18; 90; 140; 92; 1; 0; 1; 0; 1; 0; 1; 9; 
4; 18; 100; 149; 97; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 18; 110; 151; 99; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 18; 120; 153; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 18; 130; 153; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 18; 140; 153; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 18; 150; 153; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 19; 30; 48; 28; 1; 75; 0; 0; 0; 0; 0; 0; 
4; 19; 40; 65; 38; 1; 9; 0; 0; 1; 28; 0; 0; 
4; 19; 50; 111; 65; 1; 1; 1; 0; 1; 0; 1; 1; 
4; 19; 60; 109; 64; 1; 5; 1; 173; 1; 2; 1; 0; 
4; 19; 70; 118; 69; 1; 0; 1; 1; 1; 0; 1; 160; 
4; 19; 80; 155; 91; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 19; 90; 157; 92; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 19; 100; 165; 96; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 19; 110; 168; 98; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 19; 120; 171; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 19; 130; 170; 99; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 19; 140; 171; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
4; 19; 150; 171; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 20; 30; 52; 27; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 20; 40; 76; 40; 1; 74; 0; 0; 1; 4; 0; 0; 
4; 20; 50; 124; 65; 1; 8; 1; 1; 1; 0; 1; 1; 
4; 20; 60; 116; 61; 1; 17; 1; 0; 1; 1; 1; 1; 
4; 20; 70; 137; 72; 1; 0; 1; 1; 1; 1; 1; 1; 
4; 20; 80; 155; 82; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 20; 90; 174; 92; 1; 0; 1; 0; 1; 0; 1; 11; 
4; 20; 100; 186; 98; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 20; 110; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 20; 120; 190; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 20; 130; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 20; 140; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 20; 150; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 21; 30; 44; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 21; 40; 60; 29; 1; 30; 0; 0; 1; 265; 0; 0; 
4; 21; 50; 74; 35; 1; 8; 0; 0; 1; 32; 0; 0; 
4; 21; 60; 131; 62; 1; 1; 1; 566; 1; 0; 0; 0; 
4; 21; 70; 173; 82; 1; 2; 1; 1; 1; 0; 1; 2; 
4; 21; 80; 190; 90; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 21; 90; 194; 92; 1; 0; 1; 1; 1; 0; 1; 16; 
4; 21; 100; 205; 98; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 21; 110; 208; 99; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 21; 120; 210; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 21; 130; 210; 100; 1; 0; 1; 0; 1; 1; 1; 1; 
4; 21; 140; 210; 100; 1; 0; 1; 1; 1; 1; 1; 0; 
4; 21; 150; 210; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 22; 30; 53; 23; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 22; 40; 98; 42; 1; 34; 0; 0; 1; 8; 0; 0; 
4; 22; 50; 101; 44; 1; 66; 0; 0; 1; 0; 1; 2; 
4; 22; 60; 165; 71; 1; 4; 1; 1; 1; 1; 1; 1; 
4; 22; 70; 183; 79; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 22; 80; 202; 87; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 22; 90; 216; 94; 1; 0; 1; 1; 1; 0; 1; 2; 
4; 22; 100; 217; 94; 1; 1; 1; 1; 1; 0; 1; 339; 
4; 22; 110; 228; 99; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 22; 120; 231; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 22; 130; 231; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 22; 140; 231; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
4; 22; 150; 231; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 23; 30; 59; 23; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 23; 40; 84; 33; 1; 160; 0; 0; 1; 1; 1; 1; 
4; 23; 50; 114; 45; 1; 62; 0; 0; 1; 1; 1; 1; 
4; 23; 60; 148; 58; 1; 1; 0; 0; 1; 0; 1; 457; 
4; 23; 70; 159; 63; 1; 0; 1; 1; 1; 1; 1; 19; 
4; 23; 80; 222; 88; 1; 0; 1; 1; 1; 1; 1; 1; 
4; 23; 90; 238; 94; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 23; 100; 243; 96; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 23; 110; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 23; 120; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 23; 130; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 23; 140; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 23; 150; 253; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
4; 24; 30; 73; 26; 0; 0; 0; 0; 1; 14; 0; 0; 
4; 24; 40; 95; 34; 1; 252; 0; 0; 1; 43; 0; 0; 
4; 24; 50; 158; 57; 1; 21; 0; 0; 1; 1; 1; 34; 
4; 24; 60; 158; 57; 1; 4; 1; 3; 1; 1; 0; 0; 
4; 24; 70; 203; 74; 1; 1; 1; 2; 1; 1; 1; 2; 
4; 24; 80; 242; 88; 1; 1; 1; 0; 1; 0; 1; 2; 
4; 24; 90; 261; 95; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 24; 100; 268; 97; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 24; 110; 267; 97; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 24; 120; 276; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 24; 130; 276; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 24; 140; 276; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 24; 150; 276; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 25; 30; 67; 22; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 25; 40; 97; 32; 1; 212; 0; 0; 1; 102; 0; 0; 
4; 25; 50; 168; 56; 1; 4; 0; 0; 1; 1; 1; 1; 
4; 25; 60; 184; 61; 1; 51; 1; 27; 1; 0; 0; 0; 
4; 25; 70; 200; 67; 1; 1; 1; 0; 1; 2; 1; 2; 
4; 25; 80; 250; 83; 1; 0; 1; 753; 1; 1; 1; 0; 
4; 25; 90; 263; 88; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 25; 100; 293; 98; 1; 0; 1; 0; 1; 0; 1; 2; 
4; 25; 110; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 25; 120; 300; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
4; 25; 130; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 25; 140; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
4; 25; 150; 300; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
5; 5; 30; 1; 10; 0; 0; 0; 0; 0; 0; 0; 0; 
5; 5; 40; 4; 40; 0; 0; 0; 0; 0; 0; 0; 0; 
5; 5; 50; 4; 40; 0; 0; 0; 0; 0; 0; 0; 0; 
5; 5; 60; 7; 70; 1; 0; 1; 0; 1; 2; 1; 1; 
5; 5; 70; 6; 60; 1; 0; 1; 0; 0; 0; 0; 0; 
5; 5; 80; 8; 80; 1; 0; 1; 0; 1; 5; 1; 0; 
5; 5; 90; 7; 70; 1; 0; 1; 0; 0; 0; 0; 0; 
5; 5; 100; 9; 90; 1; 0; 1; 0; 1; 2; 1; 0; 
